,logFC,logCPM,PValue,FDR
PA3434,-0.275679679818687,3.99349568719755,0.298498239174269,0.373599259428033
PA1662,0.275954329570935,4.65745880154918,0.298524100039624,0.373599259428033
PA1290,0.337700346288965,2.86690685995346,0.29888324856507,0.373966303515308
PA0407,0.2841805913414,7.14078493652972,0.300560449224059,0.375981985171669
PA0479,-0.26023858640171,4.05808119547795,0.300946653242004,0.376382179979757
PA2958,-0.257080545839782,5.08029361319207,0.301236205418805,0.376661346480506
PA2570.1,-0.386718103941934,4.47252728004601,0.301621749990148,0.37706039111494
PA3961,0.256459964612551,6.10440968467268,0.302243609882804,0.377754615213418
PA2697,-0.350119834887698,1.09089709145179,0.303288668594186,0.378977346011838
PA1313,0.327055955082422,1.53714669091179,0.304096077352458,0.379902646250221
PA3848,-0.283845783343561,5.74105596074003,0.304795363968622,0.380692493755793
PA0591,0.338114623891134,4.41700134569064,0.305453863944486,0.381431062123772
PA0783,0.306378632562713,10.961102911446,0.305699993977869,0.381654477969732
PA4125,-0.298005500979976,2.09144902230705,0.305874173691997,0.381787988178316
PA2619,0.519686922632922,5.8845678377296,0.307398678309497,0.383531373279097
PA1377,-0.278976520822837,5.239730310498,0.307431978941431,0.383531373279097
PA1746,-0.531947143861675,7.91932508806215,0.307473548990216,0.383531373279097
PA3351,0.254067991556373,6.86505731219198,0.308865286489881,0.385182757893596
PA5155,0.273153906026025,4.9844685598465,0.309108375754068,0.385383866455274
PA0220,-0.259012126722202,3.47936254560608,0.309162295122186,0.385383866455274
PA2837,0.338426816951262,1.50791406697729,0.310011544919006,0.386357671652791
PA3627,-0.265306586220136,5.47300946686267,0.310263480957402,0.386586799402266
PA1773,0.231814625454259,5.32241236872625,0.311006524419996,0.38742760984132
PA3895,0.270073315970913,5.33058475141851,0.311557461832703,0.388028793219147
PA1548,-0.422076367688692,2.64881844639633,0.312809614015523,0.389502848328978
PA3526,0.293558062001854,3.85744119381582,0.313358934978623,0.390046867477115
PA5357,-0.305485916317809,5.37504403399787,0.313383904443571,0.390046867477115
PA4949,0.247324240221594,5.67867193240845,0.313477435364222,0.390077772955962
PA4047,0.229546503956811,6.51227757528164,0.31417828622832,0.390855516285902
PA1619,-0.297635481530046,3.85914269270745,0.314262158281464,0.390855516285902
PA1508,-0.355319643420909,1.9659495585991,0.314308962198209,0.390855516285902
PA2860,0.240060742627086,4.96144550952664,0.314435132404256,0.390877808443354
PA0833,-0.245954018375552,8.67504786864603,0.314464570089687,0.390877808443354
PA3382,-0.417437558380209,0.761435873600188,0.314771109683233,0.391173202184592
PA2325,0.315174728267954,1.75549569347993,0.315957889371718,0.392562121630769
PA1818,-0.234059968675573,7.30776810730456,0.31612744524323,0.392686859350483
PA2988,0.23294189967437,6.2880190327922,0.316318059279581,0.392837694792095
PA2038,0.431534852217532,3.01797626053424,0.318145146430923,0.395020367687466
PA3904,0.286203992463288,5.69435045109435,0.318401481637158,0.395252210917311
PA2073,-0.281896134982251,3.07136840744848,0.319653028462661,0.39671910286579
PA1816,0.25258606024882,6.05669752813396,0.319837709973549,0.396861564079941
PA1568,-0.4204951289648,1.15188099799349,0.319925997659543,0.396884381627898
PA1424a,0.316663395136961,2.85994900482694,0.320717347831302,0.397779183264773
PA1594,0.286328499385133,3.12351064561891,0.321058529799938,0.398115381568912
PA1702,0.594546274236021,-0.836220081556032,0.32136057852868,0.398353866478013
PA3374,-0.378237988454679,2.50580766364581,0.321391169837228,0.398353866478013
PA0395,-0.226605057266628,6.96167834271445,0.321642808685519,0.39857875768581
PA0322,-0.249428244312147,3.2391815354635,0.321942671648885,0.398863296884654
PA1060,-0.288602591968106,4.97673653060521,0.322024891185562,0.398878126560126
PA2348,-0.356458257756497,1.01854331798019,0.322625252104801,0.399534608822478
PA4391,0.260163321655846,4.1390386070173,0.322786745205678,0.399647435516319
PA0497,-0.351300445332898,3.36573961198654,0.323004591746875,0.399829969901625
PA3845,-0.227029128694558,4.95393509347414,0.323231148793853,0.400023204631974
PA1578a,-0.295886254531687,2.5671411677146,0.324082585672895,0.400989523087971
PA5253,-0.272693678571127,8.76783142301337,0.325155609251056,0.402229531443899
PA4873,-0.301969527254185,5.59641112025148,0.325543405009266,0.402621532050232
PA3912,0.30934382042162,4.60915127095515,0.325677930492658,0.402647103888322
PA3237,-0.302626939147683,1.4167427280633,0.325719476685681,0.402647103888322
PA4598,0.232514068266208,4.35312930961341,0.325820663377133,0.402647103888322
PA1796.4,-0.486161605412642,1.52132915512564,0.325847735534843,0.402647103888322
PA2356,0.4351043906067,0.672133468487914,0.326467321984403,0.403324946524683
PA0058,-0.360520805709735,2.03980775984099,0.326579941525594,0.403376312373792
PA3065,-0.282826078707895,2.16725238770597,0.327355711816826,0.404246570616776
PA2061,-0.287212807965615,1.47282963671746,0.327686543907165,0.40456712248421
PA5281,0.241768728269542,4.73796221495286,0.328042951286351,0.404919103783457
PA4802.1,-0.343476087393771,1.28797075020558,0.328398953368638,0.405270431912004
PA5534,0.282636067413855,2.75586392091114,0.328838466790038,0.405724644596661
PA1184,0.222069548103146,4.21324863887766,0.329968558927962,0.407030518703665
PA4795,-0.557152618946364,2.31345937350565,0.331277949679819,0.408530505381087
PA0827,-0.340879085991326,3.88277934613689,0.331328456724182,0.408530505381087
PA1524,0.283705332003932,4.53976029412045,0.333266058402064,0.410830368998462
PA1239,-0.289323131329828,2.4266265837672,0.333503930717914,0.411034364796248
PA1019a,0.457905050347333,0.333392419681612,0.333802660418237,0.411313260819173
PA0037,0.2805937004295,4.53540061075968,0.334512330123158,0.412098288227227
PA3189,0.43498751711551,5.41526023244892,0.334670946115923,0.412204258578354
PA0593,0.235755237925087,6.86525611956069,0.335753565725628,0.41336000304515
PA1106,-0.304152303460958,6.09388172413364,0.335754902085987,0.41336000304515
PA4174,0.260544470441081,3.45890874693632,0.336081134476546,0.413671944842365
PA1827,-0.277886381200842,2.45283000024266,0.336331226758129,0.413890053214707
PA5200,-0.276410825000424,8.24362108824311,0.33642189294154,0.413911919419733
PA3595,-0.263986483808491,2.84812404838246,0.336791088048491,0.414218490219074
PA0225,0.307704893736787,4.07545309638728,0.336816972409557,0.414218490219074
PA2272,0.210470953420489,5.61410490924779,0.339877062493907,0.417891286453097
PA2651,0.237061814365355,5.71435151460573,0.340456133365421,0.418512648895618
PA4106,0.33266636278268,0.921450210947513,0.341216346524724,0.419356367005928
PA1037,0.230023215607225,4.50634377795383,0.341492351640271,0.41960475494773
PA2929,-0.30159658865463,2.58938127397159,0.342466609085432,0.420710819209668
PA3696,0.231187172463456,4.76236630109652,0.343314524453535,0.421607988524217
PA1230,0.53659871123217,-0.223172440612934,0.343345427780201,0.421607988524217
PA4604,-0.211572343146866,5.64588323323679,0.343788204766323,0.422028663485128
PA2625,0.220771892242287,4.39309588106577,0.343869780038342,0.422028663485128
